Time(s),Phase,Progress,WinnerIndex,Force_F0,Force_F1,Force_F2,Force_F3,Force_F4,Fatigue_F0,Fatigue_F1,Fatigue_F2,Fatigue_F3,Fatigue_F4,P3_Accuracy
270.18,3,2.002,-1,0.06,0.05,0.27,0.19,0.03,NaN,NaN,NaN,NaN,NaN,0.000
270.28,3,2.002,-1,0.06,0.04,0.09,0.06,0.02,NaN,NaN,NaN,NaN,NaN,0.000
270.36,3,2.002,-1,0.06,0.05,0.06,0.06,0.03,NaN,NaN,NaN,NaN,NaN,0.000
270.45,3,2.002,-1,0.06,0.04,0.05,0.04,0.02,NaN,NaN,NaN,NaN,NaN,0.000
270.53,3,2.002,-1,0.05,0.05,0.06,0.03,0.03,NaN,NaN,NaN,NaN,NaN,0.000
270.61,3,2.002,-1,0.07,0.05,0.03,0.03,0.03,NaN,NaN,NaN,NaN,NaN,0.000
270.69,3,2.002,-1,0.09,0.04,0.04,0.05,0.03,NaN,NaN,NaN,NaN,NaN,0.000
270.79,3,2.002,-1,0.34,0.02,0.00,0.02,0.03,NaN,NaN,NaN,NaN,NaN,0.000
270.87,3,2.002,0,2.35,0.03,0.03,0.03,0.03,NaN,NaN,NaN,NaN,NaN,0.257
270.97,3,2.003,0,2.56,0.01,0.02,0.03,0.03,NaN,NaN,NaN,NaN,NaN,0.586
271.08,3,2.003,0,2.67,0.00,0.03,0.03,0.02,NaN,NaN,NaN,NaN,NaN,0.649
271.17,3,2.004,0,2.32,0.02,0.04,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.604
271.35,3,2.004,0,0.06,0.05,0.05,0.03,0.02,NaN,NaN,NaN,NaN,NaN,0.207
271.44,3,2.004,0,0.83,0.04,0.04,0.03,0.03,NaN,NaN,NaN,NaN,NaN,0.000
271.51,3,2.004,0,2.43,0.03,0.02,0.02,0.03,NaN,NaN,NaN,NaN,NaN,0.072
271.60,3,2.004,0,2.53,0.04,0.03,0.02,0.03,NaN,NaN,NaN,NaN,NaN,0.576
271.70,3,2.005,0,2.40,0.03,0.01,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.560
271.80,3,2.005,0,2.35,0.04,0.01,0.03,0.02,NaN,NaN,NaN,NaN,NaN,0.461
271.88,3,2.006,0,2.38,0.06,0.01,0.03,0.03,NaN,NaN,NaN,NaN,NaN,0.502
272.09,3,2.006,0,2.30,0.04,0.01,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.510
272.18,3,2.006,0,0.15,0.05,0.01,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.091
272.26,3,2.006,-1,0.05,0.04,0.01,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.000
272.34,3,2.006,-1,0.06,0.05,0.01,0.02,0.03,NaN,NaN,NaN,NaN,NaN,0.000
272.44,3,2.006,-1,0.06,0.09,0.01,0.03,0.03,NaN,NaN,NaN,NaN,NaN,0.000
272.52,3,2.006,0,1.46,0.06,0.01,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.298
272.63,3,2.006,0,2.45,0.05,0.01,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.401
272.72,3,2.007,0,2.44,0.05,0.01,0.02,0.03,NaN,NaN,NaN,NaN,NaN,0.526
272.81,3,2.007,0,2.45,0.06,0.02,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.546
272.89,3,2.007,0,2.48,0.05,0.01,0.02,0.03,NaN,NaN,NaN,NaN,NaN,0.550
273.00,3,2.008,0,2.51,0.05,0.01,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.555
273.08,3,2.009,0,2.50,0.87,0.00,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.532
273.17,3,2.009,0,0.52,4.04,0.02,0.03,0.02,NaN,NaN,NaN,NaN,NaN,0.064
273.26,3,2.009,1,0.10,3.82,0.00,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.987
273.35,3,2.010,1,0.07,3.90,0.00,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.999
273.46,3,2.011,1,0.08,3.71,0.00,0.02,0.03,NaN,NaN,NaN,NaN,NaN,1.000
273.53,3,2.012,1,0.03,3.06,0.01,0.02,0.02,NaN,NaN,NaN,NaN,NaN,1.000
273.62,3,2.013,1,0.02,2.58,0.00,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.999
273.72,3,2.013,2,0.01,1.60,1.15,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.000
273.81,3,2.014,2,0.00,0.20,5.33,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.974
273.90,3,2.015,2,0.00,0.04,4.40,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.842
273.99,3,2.016,2,0.07,0.04,3.43,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.884
274.10,3,2.016,2,0.05,0.02,2.67,0.00,0.03,NaN,NaN,NaN,NaN,NaN,0.391
274.21,3,2.016,2,0.06,0.03,2.29,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.176
274.30,3,2.016,2,0.06,0.03,1.96,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.070
274.41,3,2.016,2,0.07,0.03,1.00,0.00,0.02,NaN,NaN,NaN,NaN,NaN,-0.004
274.50,3,2.016,-1,0.13,0.03,0.59,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.000
274.58,3,2.016,2,0.08,0.03,0.24,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.000
274.65,3,2.016,-1,0.14,0.03,0.13,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.000
274.73,3,2.016,-1,0.16,0.03,0.08,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.000
274.81,3,2.016,-1,0.16,0.02,0.07,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.000
274.91,3,2.016,-1,0.08,0.02,0.06,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.000
275.02,3,2.016,-1,0.04,0.03,0.06,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.000
275.10,3,2.016,1,0.04,1.22,0.04,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.000
275.19,3,2.016,1,0.04,3.30,0.05,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.923
275.29,3,2.017,1,0.12,2.93,0.00,0.01,0.03,NaN,NaN,NaN,NaN,NaN,1.000
275.38,3,2.018,1,0.06,4.28,0.04,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.888
275.67,3,2.019,1,0.06,4.02,0.03,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.931
275.76,3,2.021,1,0.07,4.27,0.04,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.960
275.90,3,2.022,1,0.27,5.40,0.03,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.911
275.99,3,2.023,1,0.21,4.35,0.03,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.561
276.10,3,2.024,1,0.01,3.67,0.04,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.871
276.21,3,2.024,1,0.02,3.88,0.03,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.998
276.30,3,2.026,1,0.05,4.00,0.03,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.953
276.41,3,2.027,1,0.06,4.09,0.03,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.962
276.61,3,2.028,1,0.06,4.39,0.03,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.817
276.71,3,2.029,1,0.10,4.55,0.03,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.809
276.88,3,2.030,1,0.04,4.94,0.04,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.821
276.97,3,2.031,1,0.08,4.89,0.03,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.696
277.05,3,2.032,1,0.08,4.79,0.04,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.715
277.25,3,2.033,1,0.17,4.77,0.03,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.732
277.35,3,2.034,1,0.13,4.89,0.04,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.789
277.44,3,2.035,1,0.09,4.52,0.03,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.784
277.52,3,2.036,1,0.03,4.50,0.03,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.836
277.60,3,2.036,1,0.04,4.56,0.02,0.00,0.01,NaN,NaN,NaN,NaN,NaN,0.816
277.70,3,2.037,1,0.08,4.72,0.01,0.01,0.04,NaN,NaN,NaN,NaN,NaN,0.821
277.78,3,2.038,1,0.17,4.78,0.03,0.11,0.03,NaN,NaN,NaN,NaN,NaN,0.740
277.88,3,2.038,1,0.27,4.91,0.03,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.750
277.98,3,2.039,1,0.15,4.81,0.02,0.05,0.03,NaN,NaN,NaN,NaN,NaN,0.776
278.07,3,2.040,1,0.05,4.56,0.03,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.791
278.16,3,2.041,1,0.31,4.58,0.01,0.02,0.01,NaN,NaN,NaN,NaN,NaN,0.844
278.25,3,2.041,1,0.37,4.87,0.03,0.01,0.01,NaN,NaN,NaN,NaN,NaN,0.854
278.33,3,2.042,1,0.31,4.80,0.02,0.03,0.01,NaN,NaN,NaN,NaN,NaN,0.807
278.43,3,2.043,1,0.30,4.66,0.06,0.04,0.02,NaN,NaN,NaN,NaN,NaN,0.876
278.52,3,2.044,1,0.31,4.50,0.05,0.03,0.01,NaN,NaN,NaN,NaN,NaN,0.907
278.65,3,2.045,1,0.32,4.59,0.03,0.02,0.01,NaN,NaN,NaN,NaN,NaN,0.957
278.75,3,2.046,1,0.30,4.86,0.03,0.02,0.01,NaN,NaN,NaN,NaN,NaN,0.803
278.84,3,2.047,1,0.45,4.97,0.02,0.03,0.01,NaN,NaN,NaN,NaN,NaN,0.803
278.93,3,2.047,1,0.43,4.97,0.02,0.06,0.01,NaN,NaN,NaN,NaN,NaN,0.812
279.02,3,2.048,1,0.37,5.32,0.02,0.02,0.01,NaN,NaN,NaN,NaN,NaN,0.785
279.11,3,2.049,1,0.42,5.13,0.03,0.02,0.01,NaN,NaN,NaN,NaN,NaN,0.712
279.22,3,2.049,1,0.50,5.17,0.03,0.01,0.01,NaN,NaN,NaN,NaN,NaN,0.754
279.36,3,2.050,1,0.72,5.14,0.05,0.01,0.01,NaN,NaN,NaN,NaN,NaN,0.787
279.47,3,2.051,1,0.84,4.77,0.21,0.19,0.02,NaN,NaN,NaN,NaN,NaN,0.932
279.57,3,2.052,1,0.82,4.82,0.03,0.01,0.01,NaN,NaN,NaN,NaN,NaN,0.965
279.67,3,2.053,1,0.97,4.68,0.02,0.11,0.01,NaN,NaN,NaN,NaN,NaN,0.986
279.75,3,2.054,1,1.05,4.47,0.20,0.20,0.01,NaN,NaN,NaN,NaN,NaN,1.000
279.85,3,2.055,1,1.30,4.46,0.19,0.18,0.02,NaN,NaN,NaN,NaN,NaN,0.994
279.95,3,2.056,1,1.57,4.43,0.09,0.01,0.01,NaN,NaN,NaN,NaN,NaN,0.997
280.04,3,2.057,1,1.56,4.42,0.07,0.09,0.01,NaN,NaN,NaN,NaN,NaN,0.963
280.15,3,2.058,1,1.18,4.59,0.04,0.03,0.01,NaN,NaN,NaN,NaN,NaN,1.000
280.24,3,2.059,1,1.37,4.26,0.01,0.02,0.01,NaN,NaN,NaN,NaN,NaN,1.000
280.32,3,2.060,1,1.45,3.64,0.06,0.02,0.01,NaN,NaN,NaN,NaN,NaN,0.838
280.40,3,2.060,1,0.29,2.95,0.08,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.435
280.50,3,2.061,1,0.01,4.05,0.06,0.02,0.01,NaN,NaN,NaN,NaN,NaN,0.990
280.60,3,2.062,1,0.13,4.27,0.22,0.01,0.01,NaN,NaN,NaN,NaN,NaN,0.929
280.71,3,2.063,1,0.69,4.28,0.23,0.04,0.00,NaN,NaN,NaN,NaN,NaN,0.995
280.84,3,2.064,1,1.07,4.15,0.07,0.06,0.00,NaN,NaN,NaN,NaN,NaN,1.000
280.92,3,2.065,1,1.19,4.01,0.21,0.15,0.00,NaN,NaN,NaN,NaN,NaN,0.994
281.01,3,2.066,1,1.56,3.91,0.04,0.05,0.01,NaN,NaN,NaN,NaN,NaN,0.924
281.10,3,2.067,1,1.48,3.66,0.11,0.12,0.00,NaN,NaN,NaN,NaN,NaN,0.793
281.20,3,2.067,1,1.63,2.66,0.02,0.04,0.02,NaN,NaN,NaN,NaN,NaN,0.568
281.30,3,2.067,0,1.71,0.50,0.08,0.11,0.03,NaN,NaN,NaN,NaN,NaN,0.056
281.38,3,2.067,0,1.05,0.12,0.01,0.06,0.04,NaN,NaN,NaN,NaN,NaN,0.197
281.49,3,2.067,-1,0.01,0.06,0.03,0.07,0.04,NaN,NaN,NaN,NaN,NaN,0.000
281.57,3,2.067,0,1.62,0.03,0.01,0.04,0.02,NaN,NaN,NaN,NaN,NaN,0.000
281.68,3,2.067,0,2.40,0.00,0.06,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.444
281.79,3,2.068,0,2.71,0.01,0.01,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.615
281.89,3,2.069,0,2.74,0.01,0.09,0.04,0.02,NaN,NaN,NaN,NaN,NaN,0.650
281.98,3,2.069,0,2.70,0.00,0.06,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.637
282.08,3,2.070,0,2.78,0.01,0.06,0.02,0.02,NaN,NaN,NaN,NaN,NaN,0.658
282.20,3,2.071,0,2.73,0.01,0.05,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.662
282.30,3,2.071,0,2.66,0.01,0.05,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.660
282.40,3,2.072,0,2.59,0.01,0.06,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.615
282.50,3,2.073,0,2.43,0.00,0.04,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.538
282.58,3,2.073,0,2.14,0.01,0.04,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.455
282.68,3,2.073,0,0.08,0.02,0.64,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.252
282.77,3,2.073,2,0.05,0.02,1.71,0.02,0.03,NaN,NaN,NaN,NaN,NaN,-0.004
282.84,3,2.073,2,0.07,0.01,3.59,0.03,0.02,NaN,NaN,NaN,NaN,NaN,0.365
282.95,3,2.073,2,0.07,0.02,2.72,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.197
283.06,3,2.073,2,0.13,0.01,2.36,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.083
283.16,3,2.073,2,0.08,0.01,2.17,0.00,0.03,NaN,NaN,NaN,NaN,NaN,0.012
283.26,3,2.073,2,0.14,0.01,2.36,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.055
283.34,3,2.073,2,0.19,0.01,2.57,0.00,0.03,NaN,NaN,NaN,NaN,NaN,0.118
283.43,3,2.073,2,0.25,0.01,2.65,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.158
283.54,3,2.073,2,0.19,0.00,2.74,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.080
283.64,3,2.073,2,0.17,0.00,2.44,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.100
283.84,3,2.073,2,0.03,0.01,0.23,0.00,0.03,NaN,NaN,NaN,NaN,NaN,0.002
283.93,3,2.073,2,0.08,0.01,0.31,0.02,0.03,NaN,NaN,NaN,NaN,NaN,0.000
284.01,3,2.073,2,0.09,0.00,0.16,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.000
284.08,3,2.073,-1,0.10,0.00,0.10,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.000
284.16,3,2.073,-1,0.09,0.01,0.07,0.01,0.02,NaN,NaN,NaN,NaN,NaN,0.000
284.23,3,2.073,-1,0.08,0.01,0.06,0.00,0.02,NaN,NaN,NaN,NaN,NaN,0.000
284.32,3,2.073,-1,0.08,0.00,0.06,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.000
284.40,3,2.073,-1,0.09,0.00,0.05,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.000
284.47,3,2.073,-1,0.08,0.01,0.05,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.000
284.56,3,2.073,-1,0.11,0.01,0.05,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.000
284.67,3,2.073,0,0.14,0.01,0.06,0.01,0.03,NaN,NaN,NaN,NaN,NaN,0.000
284.76,3,2.073,-1,0.17,0.02,0.06,0.17,0.02,NaN,NaN,NaN,NaN,NaN,0.000
284.84,3,2.073,3,0.05,0.02,0.06,0.15,0.05,NaN,NaN,NaN,NaN,NaN,0.000
284.92,3,2.073,-1,0.06,0.01,0.05,0.09,0.04,NaN,NaN,NaN,NaN,NaN,0.000
285.00,3,2.073,-1,0.13,0.01,0.06,0.00,0.03,NaN,NaN,NaN,NaN,NaN,0.000
285.11,3,2.073,-1,0.18,0.03,0.06,0.08,0.02,NaN,NaN,NaN,NaN,NaN,0.000
285.18,3,2.073,-1,0.13,0.02,0.05,0.05,0.22,NaN,NaN,NaN,NaN,NaN,0.000
285.27,3,2.073,-1,0.07,0.02,0.06,0.04,0.32,NaN,NaN,NaN,NaN,NaN,0.000
285.35,3,2.073,4,0.08,0.02,0.06,0.04,0.93,NaN,NaN,NaN,NaN,NaN,-0.002
285.44,3,2.073,4,0.06,0.02,0.05,0.02,4.23,NaN,NaN,NaN,NaN,NaN,0.567
285.54,3,2.074,4,0.07,0.02,0.06,0.04,2.66,NaN,NaN,NaN,NaN,NaN,1.000
285.65,3,2.075,4,0.08,0.02,0.06,0.02,1.82,NaN,NaN,NaN,NaN,NaN,0.447
285.75,3,2.075,4,0.10,0.02,0.06,0.02,1.37,NaN,NaN,NaN,NaN,NaN,0.156
285.84,3,2.075,4,0.10,0.02,0.05,0.01,1.86,NaN,NaN,NaN,NaN,NaN,0.145
285.95,3,2.075,4,0.19,0.02,0.05,0.01,3.51,NaN,NaN,NaN,NaN,NaN,0.853
286.04,3,2.076,4,0.26,0.02,0.06,0.01,3.41,NaN,NaN,NaN,NaN,NaN,0.845
286.13,3,2.076,4,0.20,0.03,0.06,0.01,2.40,NaN,NaN,NaN,NaN,NaN,0.526
286.24,3,2.076,4,0.11,0.02,0.06,0.01,1.18,NaN,NaN,NaN,NaN,NaN,0.143
286.34,3,2.076,4,0.19,0.02,0.06,0.01,1.42,NaN,NaN,NaN,NaN,NaN,0.049
286.45,3,2.076,4,0.18,0.03,0.06,0.00,1.48,NaN,NaN,NaN,NaN,NaN,0.075
286.55,3,2.076,4,0.24,0.02,0.06,0.01,1.61,NaN,NaN,NaN,NaN,NaN,0.101
286.66,3,2.076,4,0.22,0.02,0.06,0.01,1.81,NaN,NaN,NaN,NaN,NaN,0.195
286.76,3,2.076,4,0.21,0.03,0.06,0.01,2.34,NaN,NaN,NaN,NaN,NaN,0.294
286.84,3,2.076,4,0.22,0.02,0.06,0.01,2.33,NaN,NaN,NaN,NaN,NaN,0.455
286.93,3,2.076,4,0.25,0.02,0.05,0.01,2.27,NaN,NaN,NaN,NaN,NaN,0.301
287.02,3,2.076,4,0.22,0.03,0.06,0.01,2.48,NaN,NaN,NaN,NaN,NaN,0.240
287.13,3,2.076,4,0.26,0.03,0.06,0.01,2.36,NaN,NaN,NaN,NaN,NaN,0.449
287.24,3,2.076,4,0.26,0.02,0.06,0.02,2.91,NaN,NaN,NaN,NaN,NaN,0.477
287.33,3,2.077,4,0.33,0.02,0.06,0.02,3.02,NaN,NaN,NaN,NaN,NaN,0.638
287.41,3,2.078,4,0.38,0.04,0.06,0.02,2.91,NaN,NaN,NaN,NaN,NaN,0.636
287.50,3,2.078,4,0.32,0.03,0.06,0.01,2.90,NaN,NaN,NaN,NaN,NaN,0.595
287.61,3,2.078,4,0.37,0.07,0.06,0.01,2.86,NaN,NaN,NaN,NaN,NaN,0.595
287.72,3,2.079,4,0.26,0.24,0.06,0.02,3.87,NaN,NaN,NaN,NaN,NaN,0.594
287.82,3,2.080,4,0.18,0.10,0.05,0.01,6.08,NaN,NaN,NaN,NaN,NaN,0.571
288.02,3,2.080,4,0.25,0.04,0.06,0.01,5.50,NaN,NaN,NaN,NaN,NaN,0.079
288.13,3,2.082,4,0.17,0.04,0.06,0.01,4.58,NaN,NaN,NaN,NaN,NaN,1.000
288.23,3,2.083,4,0.05,0.03,0.06,0.01,2.46,NaN,NaN,NaN,NaN,NaN,0.510
288.32,3,2.083,4,0.04,0.04,0.06,0.01,2.00,NaN,NaN,NaN,NaN,NaN,0.461
288.40,3,2.083,4,0.06,0.01,0.06,0.01,2.05,NaN,NaN,NaN,NaN,NaN,0.341
288.49,3,2.084,4,0.06,0.05,0.05,0.00,3.33,NaN,NaN,NaN,NaN,NaN,0.744
288.58,3,2.084,4,0.06,0.03,0.06,0.14,2.07,NaN,NaN,NaN,NaN,NaN,0.468
288.68,3,2.084,4,0.09,0.07,0.06,0.02,2.38,NaN,NaN,NaN,NaN,NaN,0.300
288.78,3,2.084,4,0.05,0.04,0.05,0.01,1.93,NaN,NaN,NaN,NaN,NaN,0.619
288.88,3,2.084,4,0.07,0.14,0.06,0.04,1.45,NaN,NaN,NaN,NaN,NaN,0.102
288.97,3,2.085,4,0.06,0.12,0.05,0.02,1.96,NaN,NaN,NaN,NaN,NaN,0.523
289.06,3,2.085,4,0.06,0.00,0.11,0.06,0.76,NaN,NaN,NaN,NaN,NaN,0.002
289.15,3,2.085,4,0.07,0.08,0.07,0.03,0.27,NaN,NaN,NaN,NaN,NaN,0.000
289.22,3,2.085,4,0.07,0.06,0.06,0.02,0.49,NaN,NaN,NaN,NaN,NaN,0.000
289.32,3,2.085,4,0.07,0.06,0.05,0.02,0.41,NaN,NaN,NaN,NaN,NaN,0.000
289.43,3,2.085,-1,0.06,0.06,0.05,0.02,0.11,NaN,NaN,NaN,NaN,NaN,0.000
289.53,3,2.085,4,0.06,0.05,0.05,0.02,0.34,NaN,NaN,NaN,NaN,NaN,0.000
289.61,3,2.085,4,0.06,0.04,0.05,0.01,0.52,NaN,NaN,NaN,NaN,NaN,0.000
289.69,3,2.085,4,0.06,0.02,0.05,0.02,0.48,NaN,NaN,NaN,NaN,NaN,0.000
289.78,3,2.085,4,0.06,0.02,0.05,0.02,0.42,NaN,NaN,NaN,NaN,NaN,0.000
289.86,3,2.085,4,0.07,0.06,0.05,0.02,0.40,NaN,NaN,NaN,NaN,NaN,0.000
289.94,3,2.085,4,0.07,0.06,0.05,0.01,0.09,NaN,NaN,NaN,NaN,NaN,0.000
290.02,3,2.085,-1,0.06,0.05,0.06,0.01,0.01,NaN,NaN,NaN,NaN,NaN,0.000
290.11,3,2.085,-1,0.07,0.05,0.05,0.02,0.06,NaN,NaN,NaN,NaN,NaN,0.000
290.20,3,2.085,4,0.06,0.04,0.04,0.02,0.13,NaN,NaN,NaN,NaN,NaN,0.000
290.30,3,2.085,4,0.07,0.03,0.05,0.02,1.09,NaN,NaN,NaN,NaN,NaN,-0.004
290.38,3,2.085,4,0.06,0.03,0.04,0.16,1.19,NaN,NaN,NaN,NaN,NaN,0.087
290.45,3,2.085,4,0.07,0.06,0.02,0.10,3.00,NaN,NaN,NaN,NaN,NaN,0.067
290.53,3,2.085,4,0.07,0.04,0.05,0.03,3.18,NaN,NaN,NaN,NaN,NaN,0.848
290.64,3,2.086,4,0.07,0.03,0.03,0.00,3.56,NaN,NaN,NaN,NaN,NaN,0.734
290.72,3,2.087,4,0.06,0.02,0.03,0.00,2.91,NaN,NaN,NaN,NaN,NaN,0.755
290.80,3,2.087,4,0.06,0.03,0.04,0.02,2.76,NaN,NaN,NaN,NaN,NaN,0.660
290.88,3,2.088,4,0.06,0.02,0.04,0.02,2.99,NaN,NaN,NaN,NaN,NaN,0.684
290.96,3,2.088,4,0.06,0.02,0.04,0.00,3.61,NaN,NaN,NaN,NaN,NaN,0.805
291.10,3,2.089,4,0.06,0.03,0.04,0.01,3.16,NaN,NaN,NaN,NaN,NaN,0.934
291.19,3,2.090,4,0.06,0.02,0.03,0.00,3.15,NaN,NaN,NaN,NaN,NaN,0.727
291.27,3,2.091,4,0.06,0.03,0.04,0.00,2.91,NaN,NaN,NaN,NaN,NaN,0.676
291.34,3,2.091,4,0.07,0.04,0.05,0.01,2.91,NaN,NaN,NaN,NaN,NaN,0.736
291.42,3,2.092,4,0.06,0.04,0.03,0.01,3.12,NaN,NaN,NaN,NaN,NaN,0.623
291.50,3,2.093,4,0.07,0.03,0.04,0.01,2.06,NaN,NaN,NaN,NaN,NaN,0.668
291.57,3,2.093,4,0.06,0.03,0.04,0.00,1.71,NaN,NaN,NaN,NaN,NaN,0.363
291.65,3,2.093,4,0.06,0.03,0.04,0.02,3.25,NaN,NaN,NaN,NaN,NaN,0.504
291.73,3,2.093,4,0.06,0.04,0.04,0.01,2.18,NaN,NaN,NaN,NaN,NaN,0.717
291.80,3,2.093,4,0.06,0.04,0.05,0.03,2.18,NaN,NaN,NaN,NaN,NaN,0.455
291.88,3,2.093,4,0.07,0.03,0.04,0.02,1.79,NaN,NaN,NaN,NaN,NaN,0.233
291.95,3,2.093,4,0.06,0.00,0.04,0.06,1.91,NaN,NaN,NaN,NaN,NaN,0.284
292.05,3,2.093,4,0.07,0.01,0.04,0.19,2.25,NaN,NaN,NaN,NaN,NaN,0.294
292.13,3,2.093,4,0.07,0.05,0.04,0.27,2.28,NaN,NaN,NaN,NaN,NaN,0.277
292.24,3,2.093,4,0.06,0.05,0.04,0.05,2.42,NaN,NaN,NaN,NaN,NaN,0.397
292.32,3,2.093,4,0.06,0.05,0.05,0.01,2.37,NaN,NaN,NaN,NaN,NaN,0.497
292.40,3,2.094,4,0.06,0.04,0.05,0.25,4.15,NaN,NaN,NaN,NaN,NaN,0.857
292.52,3,2.095,4,0.06,0.04,0.05,0.15,4.20,NaN,NaN,NaN,NaN,NaN,0.998
292.61,3,2.096,4,0.06,0.04,0.04,0.31,3.66,NaN,NaN,NaN,NaN,NaN,0.984
292.72,3,2.097,4,0.06,0.04,0.05,0.31,3.32,NaN,NaN,NaN,NaN,NaN,0.795
292.81,3,2.097,4,0.07,0.04,0.05,0.53,2.88,NaN,NaN,NaN,NaN,NaN,0.619
292.90,3,2.097,4,0.06,0.04,0.06,0.70,2.31,NaN,NaN,NaN,NaN,NaN,0.384
293.01,3,2.097,4,0.06,0.04,0.06,0.31,1.95,NaN,NaN,NaN,NaN,NaN,0.148
293.10,3,2.097,4,0.07,0.04,0.05,0.04,1.98,NaN,NaN,NaN,NaN,NaN,0.307
293.20,3,2.097,4,0.07,0.03,0.05,0.17,1.33,NaN,NaN,NaN,NaN,NaN,0.064
293.29,3,2.097,4,0.06,0.04,0.05,0.09,0.93,NaN,NaN,NaN,NaN,NaN,0.099
293.37,3,2.097,4,0.06,0.04,0.05,0.06,1.98,NaN,NaN,NaN,NaN,NaN,0.122
293.45,3,2.098,4,0.06,0.03,0.04,0.44,6.96,NaN,NaN,NaN,NaN,NaN,0.811
293.54,3,2.098,4,0.06,0.03,0.05,0.47,8.36,NaN,NaN,NaN,NaN,NaN,0.377
293.63,3,2.098,4,0.07,0.04,0.05,0.23,5.96,NaN,NaN,NaN,NaN,NaN,-0.004
293.72,3,2.098,4,0.07,0.04,0.05,0.07,5.79,NaN,NaN,NaN,NaN,NaN,0.534
293.81,3,2.099,4,0.07,0.04,0.05,0.01,5.13,NaN,NaN,NaN,NaN,NaN,0.808
293.88,3,2.100,4,0.06,0.04,0.05,0.10,4.55,NaN,NaN,NaN,NaN,NaN,0.995
