Time(s),Phase,Progress,WinnerIndex,Force_F0,Force_F1,Force_F2,Force_F3,Force_F4,Fatigue_F0,Fatigue_F1,Fatigue_F2,Fatigue_F3,Fatigue_F4,P3_Accuracy
391.05,3,2.439,0,3.18,0.08,0.36,0.19,0.35,NaN,NaN,NaN,NaN,NaN,0.681
391.14,3,2.439,0,3.46,0.07,0.35,0.18,0.35,NaN,NaN,NaN,NaN,NaN,0.784
391.22,3,2.439,0,3.65,0.06,0.33,0.19,0.36,NaN,NaN,NaN,NaN,NaN,0.860
391.32,3,2.439,0,3.42,0.13,0.32,0.17,0.36,NaN,NaN,NaN,NaN,NaN,0.862
391.39,3,2.439,0,3.28,0.07,0.34,0.19,0.35,NaN,NaN,NaN,NaN,NaN,0.786
391.50,3,2.439,0,3.29,0.32,0.34,0.32,0.37,NaN,NaN,NaN,NaN,NaN,0.777
391.60,3,2.439,0,3.38,0.18,0.33,0.27,0.37,NaN,NaN,NaN,NaN,NaN,0.790
391.68,3,2.439,0,3.40,0.12,0.33,0.18,0.36,NaN,NaN,NaN,NaN,NaN,0.802
391.76,3,2.439,0,3.30,0.13,0.33,0.12,0.35,NaN,NaN,NaN,NaN,NaN,0.810
391.84,3,2.439,0,3.21,0.16,0.31,0.11,0.36,NaN,NaN,NaN,NaN,NaN,0.738
391.95,3,2.439,0,3.12,0.14,0.32,0.19,0.37,NaN,NaN,NaN,NaN,NaN,0.692
392.03,3,2.439,0,3.09,0.06,0.31,0.20,0.35,NaN,NaN,NaN,NaN,NaN,0.678
392.10,3,2.439,0,3.08,0.10,0.31,0.21,0.36,NaN,NaN,NaN,NaN,NaN,0.684
392.18,3,2.439,0,3.09,0.12,0.31,0.25,0.35,NaN,NaN,NaN,NaN,NaN,0.688
392.25,3,2.439,0,3.02,0.09,0.31,0.12,0.35,NaN,NaN,NaN,NaN,NaN,0.678
392.34,3,2.439,0,2.97,0.08,0.13,0.13,0.34,NaN,NaN,NaN,NaN,NaN,0.653
392.42,3,2.439,0,2.65,0.04,0.26,0.14,0.35,NaN,NaN,NaN,NaN,NaN,0.623
392.50,3,2.439,0,2.27,0.02,0.31,0.22,0.34,NaN,NaN,NaN,NaN,NaN,0.386
392.58,3,2.439,0,2.23,0.04,0.32,0.21,0.34,NaN,NaN,NaN,NaN,NaN,0.323
392.69,3,2.439,0,2.00,0.04,0.30,0.13,0.35,NaN,NaN,NaN,NaN,NaN,0.266
392.76,3,2.439,0,1.92,0.05,0.27,0.11,0.35,NaN,NaN,NaN,NaN,NaN,0.216
392.84,3,2.439,0,1.82,0.02,0.04,0.01,0.32,NaN,NaN,NaN,NaN,NaN,0.190
392.91,3,2.439,0,1.81,0.02,0.06,0.06,0.27,NaN,NaN,NaN,NaN,NaN,0.189
392.99,3,2.439,0,1.73,0.04,0.28,0.06,0.31,NaN,NaN,NaN,NaN,NaN,0.164
393.07,3,2.439,0,1.78,0.08,0.33,0.16,0.35,NaN,NaN,NaN,NaN,NaN,0.146
393.15,3,2.439,0,1.75,0.08,0.32,0.16,0.37,NaN,NaN,NaN,NaN,NaN,0.143
393.23,3,2.439,0,1.75,0.10,0.33,0.16,0.37,NaN,NaN,NaN,NaN,NaN,0.139
393.30,3,2.439,0,1.71,0.10,0.28,0.13,0.36,NaN,NaN,NaN,NaN,NaN,0.131
393.39,3,2.439,0,1.59,0.15,0.20,0.09,0.33,NaN,NaN,NaN,NaN,NaN,0.113
393.47,3,2.439,0,1.57,0.16,0.19,0.07,0.34,NaN,NaN,NaN,NaN,NaN,0.104
393.56,3,2.439,0,1.58,0.24,0.07,0.10,0.34,NaN,NaN,NaN,NaN,NaN,0.094
393.66,3,2.439,0,1.57,0.52,0.02,0.11,0.33,NaN,NaN,NaN,NaN,NaN,0.069
393.75,3,2.439,0,1.56,0.74,0.12,0.10,0.34,NaN,NaN,NaN,NaN,NaN,0.020
393.83,3,2.439,0,1.57,0.73,0.10,0.09,0.34,NaN,NaN,NaN,NaN,NaN,0.015
393.93,3,2.439,0,1.58,0.75,0.11,0.06,0.34,NaN,NaN,NaN,NaN,NaN,0.016
394.01,3,2.439,0,1.53,0.74,0.12,0.07,0.34,NaN,NaN,NaN,NaN,NaN,0.013
394.11,3,2.439,0,1.56,0.92,0.00,0.01,0.29,NaN,NaN,NaN,NaN,NaN,0.015
394.18,3,2.439,0,1.53,0.92,0.04,0.05,0.31,NaN,NaN,NaN,NaN,NaN,-0.002
394.26,3,2.439,0,1.47,0.91,0.07,0.06,0.32,NaN,NaN,NaN,NaN,NaN,-0.003
394.34,3,2.439,0,1.48,0.91,0.02,0.07,0.32,NaN,NaN,NaN,NaN,NaN,-0.004
394.45,3,2.439,0,1.50,0.91,0.03,0.06,0.32,NaN,NaN,NaN,NaN,NaN,-0.004
394.52,3,2.439,0,1.46,0.90,0.03,0.05,0.32,NaN,NaN,NaN,NaN,NaN,-0.003
394.61,3,2.439,0,1.44,0.88,0.06,0.04,0.32,NaN,NaN,NaN,NaN,NaN,-0.004
394.69,3,2.439,0,1.44,0.89,0.08,0.02,0.31,NaN,NaN,NaN,NaN,NaN,-0.004
394.76,3,2.439,0,1.45,1.16,0.10,0.03,0.31,NaN,NaN,NaN,NaN,NaN,0.000
394.84,3,2.439,0,1.44,1.04,0.01,0.01,0.33,NaN,NaN,NaN,NaN,NaN,0.000
394.92,3,2.439,0,1.44,1.04,0.01,0.00,0.33,NaN,NaN,NaN,NaN,NaN,0.000
395.03,3,2.439,0,1.58,1.19,0.03,0.03,0.41,NaN,NaN,NaN,NaN,NaN,0.000
395.10,3,2.439,0,1.75,1.15,0.45,0.88,0.35,NaN,NaN,NaN,NaN,NaN,-0.004
395.20,3,2.439,0,1.97,0.58,0.37,0.28,0.33,NaN,NaN,NaN,NaN,NaN,0.088
395.28,3,2.439,0,2.07,0.51,0.33,0.28,0.34,NaN,NaN,NaN,NaN,NaN,0.176
395.36,3,2.439,0,2.04,0.46,0.31,0.28,0.33,NaN,NaN,NaN,NaN,NaN,0.207
395.44,3,2.439,0,0.41,0.30,0.28,0.13,0.33,NaN,NaN,NaN,NaN,NaN,0.121
395.52,3,2.439,0,0.85,0.06,0.21,0.17,0.33,NaN,NaN,NaN,NaN,NaN,-0.001
395.60,3,2.439,0,1.74,0.21,0.20,0.48,0.21,NaN,NaN,NaN,NaN,NaN,0.000
395.67,3,2.439,0,1.46,0.16,0.19,0.63,0.17,NaN,NaN,NaN,NaN,NaN,0.074
395.75,3,2.439,0,1.44,0.44,0.44,0.76,0.10,NaN,NaN,NaN,NaN,NaN,-0.004
395.83,3,2.439,0,1.41,0.46,0.37,0.46,0.19,NaN,NaN,NaN,NaN,NaN,0.020
395.93,3,2.439,1,1.32,5.17,0.22,0.31,0.36,NaN,NaN,NaN,NaN,NaN,0.383
396.02,3,2.439,1,1.35,10.44,0.33,0.25,0.34,NaN,NaN,NaN,NaN,NaN,0.000
396.11,3,2.439,1,1.39,10.44,0.27,0.19,0.33,NaN,NaN,NaN,NaN,NaN,0.000
396.21,3,2.439,1,1.46,10.44,0.24,0.17,0.32,NaN,NaN,NaN,NaN,NaN,0.000
396.32,3,2.439,1,1.47,10.44,0.25,0.15,0.31,NaN,NaN,NaN,NaN,NaN,0.000
396.42,3,2.440,1,1.37,1.93,0.26,0.14,0.32,NaN,NaN,NaN,NaN,NaN,0.876
396.53,3,2.440,0,1.32,0.06,0.27,0.17,0.36,NaN,NaN,NaN,NaN,NaN,0.045
396.63,3,2.440,0,1.32,0.01,0.41,0.34,0.21,NaN,NaN,NaN,NaN,NaN,0.032
396.71,3,2.440,2,0.57,0.07,7.46,0.67,0.34,NaN,NaN,NaN,NaN,NaN,0.015
396.79,3,2.440,2,1.62,0.10,10.33,0.81,0.33,NaN,NaN,NaN,NaN,NaN,0.008
396.89,3,2.440,2,0.57,0.09,10.33,0.33,0.34,NaN,NaN,NaN,NaN,NaN,-0.001
397.04,3,2.440,2,0.56,0.09,10.33,0.37,0.32,NaN,NaN,NaN,NaN,NaN,-0.001
397.11,3,2.440,2,0.58,0.10,10.33,0.56,0.32,NaN,NaN,NaN,NaN,NaN,-0.001
397.20,3,2.440,2,0.62,0.09,10.33,0.66,0.37,NaN,NaN,NaN,NaN,NaN,-0.002
397.30,3,2.440,2,0.67,0.11,10.33,0.55,0.14,NaN,NaN,NaN,NaN,NaN,-0.002
397.40,3,2.440,2,0.73,0.13,10.33,0.23,0.07,NaN,NaN,NaN,NaN,NaN,-0.002
397.51,3,2.440,2,0.71,0.12,10.33,0.19,0.41,NaN,NaN,NaN,NaN,NaN,-0.002
397.59,3,2.440,2,0.71,0.10,6.26,0.02,0.36,NaN,NaN,NaN,NaN,NaN,0.089
397.66,3,2.440,2,0.68,0.13,3.34,0.05,0.12,NaN,NaN,NaN,NaN,NaN,0.642
397.74,3,2.440,2,1.73,0.09,4.58,0.08,0.52,NaN,NaN,NaN,NaN,NaN,0.346
397.83,3,2.441,2,1.75,0.06,9.09,0.07,0.37,NaN,NaN,NaN,NaN,NaN,0.938
397.91,3,2.441,2,0.45,0.01,10.33,0.05,0.37,NaN,NaN,NaN,NaN,NaN,0.151
397.98,3,2.441,2,0.46,0.02,10.33,0.01,0.26,NaN,NaN,NaN,NaN,NaN,-0.001
398.06,3,2.441,2,0.47,0.01,8.20,0.06,0.34,NaN,NaN,NaN,NaN,NaN,0.046
398.17,3,2.441,2,0.45,0.03,9.52,0.04,0.36,NaN,NaN,NaN,NaN,NaN,0.278
398.27,3,2.441,2,0.44,0.02,9.56,0.85,0.46,NaN,NaN,NaN,NaN,NaN,-0.003
398.35,3,2.441,2,1.75,0.19,0.94,3.53,0.54,NaN,NaN,NaN,NaN,NaN,0.433
398.44,3,2.441,3,1.64,0.12,0.56,6.02,3.51,NaN,NaN,NaN,NaN,NaN,0.004
398.52,3,2.441,3,1.27,0.13,0.34,7.47,4.19,NaN,NaN,NaN,NaN,NaN,-0.004
398.61,3,2.441,3,1.29,0.13,0.16,7.77,4.87,NaN,NaN,NaN,NaN,NaN,0.003
398.68,3,2.441,3,1.29,0.14,0.12,8.69,6.49,NaN,NaN,NaN,NaN,NaN,-0.004
398.76,3,2.441,3,1.30,0.12,0.19,9.25,7.81,NaN,NaN,NaN,NaN,NaN,0.000
398.84,3,2.441,3,1.31,0.12,0.23,9.25,7.89,NaN,NaN,NaN,NaN,NaN,0.000
398.93,3,2.441,3,1.28,0.12,0.11,9.25,7.79,NaN,NaN,NaN,NaN,NaN,0.000
399.03,3,2.441,3,1.27,0.12,0.06,9.25,6.81,NaN,NaN,NaN,NaN,NaN,-0.001
399.13,3,2.441,3,1.22,0.12,0.01,9.25,4.68,NaN,NaN,NaN,NaN,NaN,-0.003
399.21,3,2.441,3,1.19,0.12,1.17,7.55,1.28,NaN,NaN,NaN,NaN,NaN,0.818
399.31,3,2.441,3,1.19,0.03,1.62,7.24,0.48,NaN,NaN,NaN,NaN,NaN,0.861
399.39,3,2.441,3,1.20,0.08,0.07,6.23,0.37,NaN,NaN,NaN,NaN,NaN,0.752
399.49,3,2.441,3,1.19,0.13,0.32,7.51,0.36,NaN,NaN,NaN,NaN,NaN,0.905
399.57,3,2.441,3,1.19,0.12,0.39,9.25,0.36,NaN,NaN,NaN,NaN,NaN,0.959
399.64,3,2.441,3,1.19,0.12,0.30,9.25,0.35,NaN,NaN,NaN,NaN,NaN,0.688
399.72,3,2.441,3,1.19,0.13,0.26,9.25,0.35,NaN,NaN,NaN,NaN,NaN,0.684
399.80,3,2.441,3,1.19,0.11,0.22,9.03,0.36,NaN,NaN,NaN,NaN,NaN,0.688
399.87,3,2.441,3,1.19,0.11,0.20,9.13,0.36,NaN,NaN,NaN,NaN,NaN,0.751
399.97,3,2.441,3,1.19,0.11,0.19,9.25,0.35,NaN,NaN,NaN,NaN,NaN,0.711
400.08,3,2.441,3,1.19,0.12,0.16,9.25,0.19,NaN,NaN,NaN,NaN,NaN,0.684
400.16,3,2.441,3,1.19,0.11,0.16,9.25,0.30,NaN,NaN,NaN,NaN,NaN,0.684
400.24,3,2.441,3,1.18,0.11,0.16,9.25,0.38,NaN,NaN,NaN,NaN,NaN,0.684
400.32,3,2.441,3,1.18,0.12,0.14,9.20,0.24,NaN,NaN,NaN,NaN,NaN,0.694
400.42,3,2.441,3,1.19,0.12,0.15,8.89,0.10,NaN,NaN,NaN,NaN,NaN,0.810
400.52,3,2.441,3,1.18,0.11,0.23,5.24,4.80,NaN,NaN,NaN,NaN,NaN,0.956
400.62,3,2.441,4,1.14,0.12,0.17,0.63,8.21,NaN,NaN,NaN,NaN,NaN,0.136
400.69,3,2.441,4,1.13,0.12,0.19,0.36,8.21,NaN,NaN,NaN,NaN,NaN,0.136
400.78,3,2.441,4,1.13,0.12,0.25,0.26,8.21,NaN,NaN,NaN,NaN,NaN,0.139
400.88,3,2.441,4,1.14,0.12,0.26,0.10,8.21,NaN,NaN,NaN,NaN,NaN,0.136
400.95,3,2.441,4,1.14,0.12,0.24,0.06,8.21,NaN,NaN,NaN,NaN,NaN,0.136
401.03,3,2.441,4,1.14,0.13,0.23,0.21,8.21,NaN,NaN,NaN,NaN,NaN,0.139
401.13,3,2.441,4,1.14,0.12,0.22,0.20,8.21,NaN,NaN,NaN,NaN,NaN,0.139
401.22,3,2.441,4,1.14,0.12,0.23,0.21,7.82,NaN,NaN,NaN,NaN,NaN,0.139
401.30,3,2.441,4,1.13,0.13,0.28,0.72,5.96,NaN,NaN,NaN,NaN,NaN,0.737
401.37,3,2.442,4,1.12,0.13,0.31,6.07,4.17,NaN,NaN,NaN,NaN,NaN,1.000
401.45,3,2.442,3,1.14,0.09,0.26,7.86,1.44,NaN,NaN,NaN,NaN,NaN,0.819
401.53,3,2.442,3,1.15,0.01,0.25,8.09,0.31,NaN,NaN,NaN,NaN,NaN,0.849
401.61,3,2.442,3,1.14,0.06,0.24,8.10,0.27,NaN,NaN,NaN,NaN,NaN,0.994
401.68,3,2.442,3,1.15,0.10,0.23,9.25,0.26,NaN,NaN,NaN,NaN,NaN,0.897
401.78,3,2.442,3,1.15,0.15,0.24,9.25,0.26,NaN,NaN,NaN,NaN,NaN,0.669
401.85,3,2.442,3,1.16,0.14,0.23,9.25,0.26,NaN,NaN,NaN,NaN,NaN,0.669
401.96,3,2.442,3,1.15,0.11,0.22,9.25,0.25,NaN,NaN,NaN,NaN,NaN,0.669
402.04,3,2.442,3,1.15,0.11,0.20,9.25,0.26,NaN,NaN,NaN,NaN,NaN,0.673
402.14,3,2.442,3,1.15,0.12,0.20,9.25,0.25,NaN,NaN,NaN,NaN,NaN,0.669
402.22,3,2.442,3,1.14,0.13,0.14,9.25,0.24,NaN,NaN,NaN,NaN,NaN,0.673
402.30,3,2.442,3,1.17,0.11,0.16,9.25,0.28,NaN,NaN,NaN,NaN,NaN,0.676
402.38,3,2.442,3,1.16,0.18,0.02,1.51,0.16,NaN,NaN,NaN,NaN,NaN,0.083
402.46,3,2.442,1,1.15,7.39,0.31,0.74,0.25,NaN,NaN,NaN,NaN,NaN,0.408
402.57,3,2.442,1,1.23,10.44,0.26,0.22,0.29,NaN,NaN,NaN,NaN,NaN,0.000
402.64,3,2.442,1,1.25,8.51,0.28,0.19,0.31,NaN,NaN,NaN,NaN,NaN,0.000
402.73,3,2.442,1,1.23,7.54,0.29,0.19,0.31,NaN,NaN,NaN,NaN,NaN,0.000
402.81,3,2.442,1,1.22,7.54,0.27,0.18,0.31,NaN,NaN,NaN,NaN,NaN,0.134
402.88,3,2.442,1,1.22,7.38,0.28,0.18,0.31,NaN,NaN,NaN,NaN,NaN,0.112
402.99,3,2.442,1,1.29,5.98,0.28,0.19,0.36,NaN,NaN,NaN,NaN,NaN,0.358
403.07,3,2.443,1,1.17,3.74,0.29,0.24,0.33,NaN,NaN,NaN,NaN,NaN,0.953
403.15,3,2.444,1,1.83,4.00,0.29,0.26,0.12,NaN,NaN,NaN,NaN,NaN,0.933
403.23,3,2.444,1,2.40,2.10,0.27,0.15,1.01,NaN,NaN,NaN,NaN,NaN,0.000
403.31,3,2.444,0,2.60,0.24,0.27,0.21,0.65,NaN,NaN,NaN,NaN,NaN,0.195
403.39,3,2.444,0,2.63,0.15,0.28,0.16,0.24,NaN,NaN,NaN,NaN,NaN,0.129
403.47,3,2.444,0,2.69,0.10,0.26,0.08,0.36,NaN,NaN,NaN,NaN,NaN,0.535
403.54,3,2.444,0,2.70,0.09,0.25,0.26,0.35,NaN,NaN,NaN,NaN,NaN,0.512
403.63,3,2.444,0,2.71,0.13,0.25,0.19,0.32,NaN,NaN,NaN,NaN,NaN,0.535
403.70,3,2.444,0,2.69,0.12,0.21,0.18,0.31,NaN,NaN,NaN,NaN,NaN,0.530
403.81,3,2.444,0,2.72,0.11,0.10,0.18,0.32,NaN,NaN,NaN,NaN,NaN,0.526
403.89,3,2.444,0,2.76,0.10,0.17,0.18,0.31,NaN,NaN,NaN,NaN,NaN,0.549
403.97,3,2.444,0,2.76,0.10,0.18,0.17,0.31,NaN,NaN,NaN,NaN,NaN,0.560
404.05,3,2.444,0,2.75,0.11,0.31,0.19,0.38,NaN,NaN,NaN,NaN,NaN,0.554
404.13,3,2.444,0,2.77,0.06,0.30,0.19,0.34,NaN,NaN,NaN,NaN,NaN,0.567
404.21,3,2.444,0,2.64,0.04,0.29,0.15,0.33,NaN,NaN,NaN,NaN,NaN,0.544
404.29,3,2.444,0,2.64,0.04,0.28,0.16,0.33,NaN,NaN,NaN,NaN,NaN,0.499
404.37,3,2.444,0,2.70,0.04,0.29,0.16,0.33,NaN,NaN,NaN,NaN,NaN,0.518
404.46,3,2.444,0,2.79,0.13,0.29,0.20,0.34,NaN,NaN,NaN,NaN,NaN,0.581
404.56,3,2.444,0,2.56,0.18,0.30,0.21,0.35,NaN,NaN,NaN,NaN,NaN,0.499
404.67,3,2.444,0,2.07,0.30,0.29,0.15,0.34,NaN,NaN,NaN,NaN,NaN,0.329
404.77,3,2.444,0,1.91,0.46,0.29,0.19,0.34,NaN,NaN,NaN,NaN,NaN,0.159
404.87,3,2.444,0,1.85,0.00,0.31,0.24,0.35,NaN,NaN,NaN,NaN,NaN,0.172
404.97,3,2.444,0,1.76,0.01,0.29,0.19,0.33,NaN,NaN,NaN,NaN,NaN,0.165
405.05,3,2.444,0,1.75,0.05,0.29,0.18,0.34,NaN,NaN,NaN,NaN,NaN,0.141
405.12,3,2.444,0,1.87,0.15,0.28,0.18,0.34,NaN,NaN,NaN,NaN,NaN,0.180
405.22,3,2.444,0,1.81,0.11,0.25,0.17,0.33,NaN,NaN,NaN,NaN,NaN,0.175
405.30,3,2.444,0,1.77,0.12,0.28,0.15,0.34,NaN,NaN,NaN,NaN,NaN,0.165
405.40,3,2.444,0,1.76,0.10,0.27,0.10,0.34,NaN,NaN,NaN,NaN,NaN,0.154
405.50,3,2.444,0,1.73,0.01,0.27,0.04,0.34,NaN,NaN,NaN,NaN,NaN,0.144
405.60,3,2.444,0,1.71,0.03,0.26,0.05,0.35,NaN,NaN,NaN,NaN,NaN,0.139
405.71,3,2.444,0,1.70,0.06,0.26,0.00,0.35,NaN,NaN,NaN,NaN,NaN,0.133
405.79,3,2.444,0,1.69,0.03,0.25,0.10,0.34,NaN,NaN,NaN,NaN,NaN,0.133
405.88,3,2.444,0,1.67,0.05,0.25,0.12,0.35,NaN,NaN,NaN,NaN,NaN,0.117
405.98,3,2.444,0,1.67,0.07,0.24,0.18,0.33,NaN,NaN,NaN,NaN,NaN,0.122
406.09,3,2.444,0,1.50,0.06,0.23,0.13,0.32,NaN,NaN,NaN,NaN,NaN,0.098
406.18,3,2.444,0,1.49,0.06,0.24,0.19,0.31,NaN,NaN,NaN,NaN,NaN,0.078
406.25,3,2.444,0,1.47,0.14,0.24,0.12,0.33,NaN,NaN,NaN,NaN,NaN,0.078
406.32,3,2.444,0,1.50,0.07,0.24,0.03,0.33,NaN,NaN,NaN,NaN,NaN,0.078
406.40,3,2.444,0,1.73,0.11,0.23,0.07,0.31,NaN,NaN,NaN,NaN,NaN,0.120
406.47,3,2.444,0,1.89,0.07,0.22,0.06,0.31,NaN,NaN,NaN,NaN,NaN,0.194
406.56,3,2.444,0,1.82,0.06,0.22,0.06,0.33,NaN,NaN,NaN,NaN,NaN,0.193
406.63,3,2.444,0,1.54,0.09,0.17,0.18,0.32,NaN,NaN,NaN,NaN,NaN,0.150
406.71,3,2.444,0,1.75,0.00,0.20,0.09,0.33,NaN,NaN,NaN,NaN,NaN,0.063
406.82,3,2.444,0,1.47,0.13,0.24,0.00,0.32,NaN,NaN,NaN,NaN,NaN,0.070
406.89,3,2.444,0,1.56,0.12,0.23,0.06,0.33,NaN,NaN,NaN,NaN,NaN,0.092
406.99,3,2.444,0,1.56,0.09,0.24,0.01,0.32,NaN,NaN,NaN,NaN,NaN,0.095
407.07,3,2.444,0,1.69,0.06,0.15,0.01,0.32,NaN,NaN,NaN,NaN,NaN,0.102
407.15,3,2.444,0,1.81,0.12,0.13,0.06,0.31,NaN,NaN,NaN,NaN,NaN,0.164
407.22,3,2.444,0,1.88,0.16,0.13,0.07,0.32,NaN,NaN,NaN,NaN,NaN,0.171
407.30,3,2.444,0,2.09,0.16,0.22,0.06,0.33,NaN,NaN,NaN,NaN,NaN,0.247
407.40,3,2.444,0,2.28,0.14,0.27,0.06,0.33,NaN,NaN,NaN,NaN,NaN,0.349
407.48,3,2.444,0,2.22,0.09,0.22,0.06,0.34,NaN,NaN,NaN,NaN,NaN,0.332
407.56,3,2.444,0,1.88,0.08,0.16,0.09,0.33,NaN,NaN,NaN,NaN,NaN,0.247
407.66,3,2.444,0,1.70,0.27,0.04,0.18,0.32,NaN,NaN,NaN,NaN,NaN,0.130
407.73,3,2.444,0,1.72,0.24,0.07,0.11,0.33,NaN,NaN,NaN,NaN,NaN,0.141
407.83,3,2.444,0,1.74,0.01,0.15,0.03,0.33,NaN,NaN,NaN,NaN,NaN,0.146
407.90,3,2.444,0,1.76,0.10,0.19,0.02,0.33,NaN,NaN,NaN,NaN,NaN,0.146
407.99,3,2.444,0,1.95,0.07,0.13,0.03,0.33,NaN,NaN,NaN,NaN,NaN,0.183
408.06,3,2.444,0,2.17,0.22,0.06,0.03,0.33,NaN,NaN,NaN,NaN,NaN,0.262
408.13,3,2.444,0,2.26,0.26,0.06,0.01,0.34,NaN,NaN,NaN,NaN,NaN,0.320
408.23,3,2.444,0,2.23,0.19,0.08,0.03,0.34,NaN,NaN,NaN,NaN,NaN,0.332
408.30,3,2.444,0,2.21,0.21,0.10,0.05,0.33,NaN,NaN,NaN,NaN,NaN,0.319
408.38,3,2.444,0,2.21,0.20,0.06,0.06,0.34,NaN,NaN,NaN,NaN,NaN,0.315
408.46,3,2.444,0,2.20,0.17,0.10,0.09,0.33,NaN,NaN,NaN,NaN,NaN,0.320
408.53,3,2.444,0,2.18,0.19,0.09,0.07,0.33,NaN,NaN,NaN,NaN,NaN,0.312
408.63,3,2.444,0,2.16,0.20,0.09,0.11,0.34,NaN,NaN,NaN,NaN,NaN,0.301
408.71,3,2.444,0,2.15,0.12,0.09,0.07,0.34,NaN,NaN,NaN,NaN,NaN,0.295
408.82,3,2.444,0,2.08,0.16,0.08,0.08,0.34,NaN,NaN,NaN,NaN,NaN,0.281
408.90,3,2.444,0,2.05,0.18,0.06,0.06,0.34,NaN,NaN,NaN,NaN,NaN,0.258
409.00,3,2.444,0,2.02,0.15,0.06,0.05,0.34,NaN,NaN,NaN,NaN,NaN,0.240
409.09,3,2.444,0,2.02,0.15,0.07,0.05,0.33,NaN,NaN,NaN,NaN,NaN,0.245
409.18,3,2.444,0,2.03,0.17,0.07,0.05,0.34,NaN,NaN,NaN,NaN,NaN,0.247
409.26,3,2.444,0,2.23,0.18,0.11,0.06,0.34,NaN,NaN,NaN,NaN,NaN,0.270
409.34,3,2.444,0,2.53,0.16,0.14,0.06,0.34,NaN,NaN,NaN,NaN,NaN,0.400
409.42,3,2.444,0,2.62,0.07,0.19,0.10,0.34,NaN,NaN,NaN,NaN,NaN,0.470
409.50,3,2.444,0,2.85,0.11,0.17,0.08,0.33,NaN,NaN,NaN,NaN,NaN,0.510
409.57,3,2.444,0,3.40,0.19,0.20,0.06,0.35,NaN,NaN,NaN,NaN,NaN,0.666
409.65,3,2.444,0,4.04,0.19,0.17,0.05,0.33,NaN,NaN,NaN,NaN,NaN,0.900
409.75,3,2.444,0,4.23,0.23,0.31,0.29,0.34,NaN,NaN,NaN,NaN,NaN,0.994
409.84,3,2.444,0,4.48,0.34,0.30,0.30,0.34,NaN,NaN,NaN,NaN,NaN,0.999
409.92,3,2.444,0,4.91,0.34,0.26,0.31,0.32,NaN,NaN,NaN,NaN,NaN,1.000
410.00,3,2.444,0,4.75,0.33,0.25,0.30,0.34,NaN,NaN,NaN,NaN,NaN,0.994
410.08,3,2.444,0,4.62,0.29,0.27,0.27,0.33,NaN,NaN,NaN,NaN,NaN,1.000
410.16,3,2.444,0,5.02,0.07,0.26,0.25,0.33,NaN,NaN,NaN,NaN,NaN,1.000
410.24,3,2.444,0,5.14,0.03,0.26,0.23,0.33,NaN,NaN,NaN,NaN,NaN,0.974
410.32,3,2.444,0,5.11,0.06,0.26,0.24,0.33,NaN,NaN,NaN,NaN,NaN,0.956
410.40,3,2.444,0,4.98,0.02,0.26,0.23,0.34,NaN,NaN,NaN,NaN,NaN,0.974
410.51,3,2.444,0,4.92,0.12,0.26,0.22,0.33,NaN,NaN,NaN,NaN,NaN,0.989
410.59,3,2.444,0,4.89,0.22,0.27,0.23,0.33,NaN,NaN,NaN,NaN,NaN,0.988
410.66,3,2.444,0,4.82,0.36,0.27,0.23,0.33,NaN,NaN,NaN,NaN,NaN,0.993
410.73,3,2.444,0,4.85,0.25,0.27,0.21,0.33,NaN,NaN,NaN,NaN,NaN,0.993
410.84,3,2.444,0,4.80,0.14,0.27,0.21,0.33,NaN,NaN,NaN,NaN,NaN,0.996
410.91,3,2.444,0,4.77,0.06,0.27,0.22,0.33,NaN,NaN,NaN,NaN,NaN,0.998
410.99,3,2.444,0,4.74,0.10,0.27,0.22,0.33,NaN,NaN,NaN,NaN,NaN,0.999
411.10,3,2.444,0,4.72,0.19,0.27,0.22,0.33,NaN,NaN,NaN,NaN,NaN,1.000
411.18,3,2.444,0,4.72,0.13,0.27,0.22,0.33,NaN,NaN,NaN,NaN,NaN,1.000
411.28,3,2.444,0,4.76,0.10,0.27,0.22,0.33,NaN,NaN,NaN,NaN,NaN,0.997
411.36,3,2.444,0,4.77,0.12,0.27,0.22,0.33,NaN,NaN,NaN,NaN,NaN,0.998
411.43,3,2.444,0,4.72,0.06,0.28,0.22,0.33,NaN,NaN,NaN,NaN,NaN,0.999
411.51,3,2.444,0,4.71,0.06,0.27,0.22,0.33,NaN,NaN,NaN,NaN,NaN,1.000
411.58,3,2.444,0,4.70,0.16,0.27,0.22,0.33,NaN,NaN,NaN,NaN,NaN,1.000
411.69,3,2.444,0,4.67,0.13,0.28,0.23,0.33,NaN,NaN,NaN,NaN,NaN,1.000
411.80,3,2.444,0,4.66,0.24,0.27,0.23,0.33,NaN,NaN,NaN,NaN,NaN,1.000
411.90,3,2.444,0,4.63,0.28,0.28,0.22,0.33,NaN,NaN,NaN,NaN,NaN,1.000
411.98,3,2.444,0,4.61,0.28,0.28,0.22,0.33,NaN,NaN,NaN,NaN,NaN,1.000
412.08,3,2.444,0,4.60,0.26,0.27,0.22,0.34,NaN,NaN,NaN,NaN,NaN,1.000
412.15,3,2.444,0,4.60,0.25,0.28,0.22,0.33,NaN,NaN,NaN,NaN,NaN,1.000
412.23,3,2.444,0,4.61,0.24,0.27,0.22,0.33,NaN,NaN,NaN,NaN,NaN,1.000
